repository,agent_id,ref,head_sha,root,path,mode,object_type,git_object,bytes,worktree_path,physical_exists,physical_bytes,physical_git_object,physical_matches_git,status
SBS_dataScience,P4-A1-SOURCE,origin/agent/p4-crawl-release-v2,3ad43c39dd01933575529e0c81d9809dc64c4e57,crawl,DSJA/project_4/crawl/.gitignore,100644,blob,9dac6f0f873e67bd37592257a5e5b7207188632a,239,/home/sieg/projects-wsl/worktrees/p4-agent1,true,239,9dac6f0f873e67bd37592257a5e5b7207188632a,true,PASS
SBS_dataScience,P4-A1-SOURCE,origin/agent/p4-crawl-release-v2,3ad43c39dd01933575529e0c81d9809dc64c4e57,crawl,DSJA/project_4/crawl/.md,100644,blob,c7fd6f827803e83c0372224af733be98f4e8d46b,27641,/home/sieg/projects-wsl/worktrees/p4-agent1,true,27641,c7fd6f827803e83c0372224af733be98f4e8d46b,true,PASS
SBS_dataScience,P4-A1-SOURCE,origin/agent/p4-crawl-release-v2,3ad43c39dd01933575529e0c81d9809dc64c4e57,crawl,DSJA/project_4/crawl/P4_CLAUDE_CODE_PROMPT_PACK_v2.0.md,100644,blob,c547a914a555a8a21d88e2ba3047141d167b5e12,25214,/home/sieg/projects-wsl/worktrees/p4-agent1,true,25214,c547a914a555a8a21d88e2ba3047141d167b5e12,true,PASS
SBS_dataScience,P4-A1-SOURCE,origin/agent/p4-crawl-release-v2,3ad43c39dd01933575529e0c81d9809dc64c4e57,crawl,DSJA/project_4/crawl/P4_DATASET_SPEC_v2.0.md,100644,blob,a9a72ef07d16880fd1594503605da61ff8a2991d,15494,/home/sieg/projects-wsl/worktrees/p4-agent1,true,15494,a9a72ef07d16880fd1594503605da61ff8a2991d,true,PASS
SBS_dataScience,P4-A1-SOURCE,origin/agent/p4-crawl-release-v2,3ad43c39dd01933575529e0c81d9809dc64c4e57,crawl,DSJA/project_4/crawl/P4_NOTEBOOK_RESTART_READINESS_AUDIT.md,100644,blob,959225a40cc4494c497ce323989dabd747366887,43504,/home/sieg/projects-wsl/worktrees/p4-agent1,true,43504,959225a40cc4494c497ce323989dabd747366887,true,PASS
SBS_dataScience,P4-A1-SOURCE,origin/agent/p4-crawl-release-v2,3ad43c39dd01933575529e0c81d9809dc64c4e57,crawl,DSJA/project_4/crawl/P4_USER_REVIEW_DECISIONS.md,100644,blob,2867f43344a7954ba55ffb07f53450eb7b5b1cf5,1381,/home/sieg/projects-wsl/worktrees/p4-agent1,true,1381,2867f43344a7954ba55ffb07f53450eb7b5b1cf5,true,PASS
SBS_dataScience,P4-A1-SOURCE,origin/agent/p4-crawl-release-v2,3ad43c39dd01933575529e0c81d9809dc64c4e57,crawl,DSJA/project_4/crawl/P4_WAREHOUSE_DDL_v2.0.sql,100644,blob,648e4513ca5d33b43212a08e3ee30ebe28ece452,36992,/home/sieg/projects-wsl/worktrees/p4-agent1,true,36992,648e4513ca5d33b43212a08e3ee30ebe28ece452,true,PASS
SBS_dataScience,P4-A1-SOURCE,origin/agent/p4-crawl-release-v2,3ad43c39dd01933575529e0c81d9809dc64c4e57,crawl,DSJA/project_4/crawl/configs/queryRegistry.yaml,100644,blob,2c7d91935825cee98584f673718d29159532b0ba,2057,/home/sieg/projects-wsl/worktrees/p4-agent1,true,2057,2c7d91935825cee98584f673718d29159532b0ba,true,PASS
SBS_dataScience,P4-A1-SOURCE,origin/agent/p4-crawl-release-v2,3ad43c39dd01933575529e0c81d9809dc64c4e57,crawl,DSJA/project_4/crawl/data/ncs/raw/ncsUnit_20260806.csv,100644,blob,c323702ef4de964932f3d420c4ded16906f38b90,558146,/home/sieg/projects-wsl/worktrees/p4-agent1,true,558146,c323702ef4de964932f3d420c4ded16906f38b90,true,PASS
SBS_dataScience,P4-A1-SOURCE,origin/agent/p4-crawl-release-v2,3ad43c39dd01933575529e0c81d9809dc64c4e57,crawl,DSJA/project_4/crawl/data/ncs/raw/ncsUnit_20260806.utf8.csv,100644,blob,af34f78cf4a4947a6317ce6300c723700b1f0c1d,656966,/home/sieg/projects-wsl/worktrees/p4-agent1,true,656966,af34f78cf4a4947a6317ce6300c723700b1f0c1d,true,PASS
SBS_dataScience,P4-A1-SOURCE,origin/agent/p4-crawl-release-v2,3ad43c39dd01933575529e0c81d9809dc64c4e57,crawl,DSJA/project_4/crawl/docs/audit/APQ_DATE_SEMANTICS.md,100644,blob,89ba939d839d0034ec340318b40b45ef49b174a1,3978,/home/sieg/projects-wsl/worktrees/p4-agent1,true,3978,89ba939d839d0034ec340318b40b45ef49b174a1,true,PASS
SBS_dataScience,P4-A1-SOURCE,origin/agent/p4-crawl-release-v2,3ad43c39dd01933575529e0c81d9809dc64c4e57,crawl,DSJA/project_4/crawl/docs/audit/APQ_PAGINATION_AUDIT.csv,100644,blob,f28371c0b4391e7e278aaa7c1df767d6b6d00289,2001,/home/sieg/projects-wsl/worktrees/p4-agent1,true,2001,f28371c0b4391e7e278aaa7c1df767d6b6d00289,true,PASS
SBS_dataScience,P4-A1-SOURCE,origin/agent/p4-crawl-release-v2,3ad43c39dd01933575529e0c81d9809dc64c4e57,crawl,DSJA/project_4/crawl/docs/audit/APQ_RANGE_SEMANTICS_FINAL.md,100644,blob,d6b2ada079c7b21300bbcba2d4b06471e927ba0c,2388,/home/sieg/projects-wsl/worktrees/p4-agent1,true,2388,d6b2ada079c7b21300bbcba2d4b06471e927ba0c,true,PASS
SBS_dataScience,P4-A1-SOURCE,origin/agent/p4-crawl-release-v2,3ad43c39dd01933575529e0c81d9809dc64c4e57,crawl,DSJA/project_4/crawl/docs/audit/APQ_RANGE_SEMANTICS_TEST.csv,100644,blob,48f24596366a1beb4c40cabd244f9adc69928d43,693,/home/sieg/projects-wsl/worktrees/p4-agent1,true,693,48f24596366a1beb4c40cabd244f9adc69928d43,true,PASS
SBS_dataScience,P4-A1-SOURCE,origin/agent/p4-crawl-release-v2,3ad43c39dd01933575529e0c81d9809dc64c4e57,crawl,DSJA/project_4/crawl/docs/audit/APQ_STATUS_FILTER_AUDIT.csv,100644,blob,476c851dab11b21f45141d5ba9ccd658e11b55c2,510,/home/sieg/projects-wsl/worktrees/p4-agent1,true,510,476c851dab11b21f45141d5ba9ccd658e11b55c2,true,PASS
SBS_dataScience,P4-A1-SOURCE,origin/agent/p4-crawl-release-v2,3ad43c39dd01933575529e0c81d9809dc64c4e57,crawl,DSJA/project_4/crawl/docs/audit/DETAIL_FIELD_COVERAGE.csv,100644,blob,fdc5d9e4ca6e3c3014d1ba61c90825003436e578,8233,/home/sieg/projects-wsl/worktrees/p4-agent1,true,8233,fdc5d9e4ca6e3c3014d1ba61c90825003436e578,true,PASS
SBS_dataScience,P4-A1-SOURCE,origin/agent/p4-crawl-release-v2,3ad43c39dd01933575529e0c81d9809dc64c4e57,crawl,DSJA/project_4/crawl/docs/audit/EXTERNAL_ATS_COVERAGE.csv,100644,blob,8270d83c31f961fe75c5649435aece23793f7a35,727,/home/sieg/projects-wsl/worktrees/p4-agent1,true,727,8270d83c31f961fe75c5649435aece23793f7a35,true,PASS
SBS_dataScience,P4-A1-SOURCE,origin/agent/p4-crawl-release-v2,3ad43c39dd01933575529e0c81d9809dc64c4e57,crawl,DSJA/project_4/crawl/docs/audit/NCS_SOURCE_AUDIT.md,100644,blob,17f8c34222729c378c1462db0a701b86616a0149,6053,/home/sieg/projects-wsl/worktrees/p4-agent1,true,6053,17f8c34222729c378c1462db0a701b86616a0149,true,PASS
SBS_dataScience,P4-A1-SOURCE,origin/agent/p4-crawl-release-v2,3ad43c39dd01933575529e0c81d9809dc64c4e57,crawl,DSJA/project_4/crawl/docs/audit/P0_RECON_REPORT_FINAL.md,100644,blob,42738c521e65c648146532f2a8a5e1b5ccdab61c,10259,/home/sieg/projects-wsl/worktrees/p4-agent1,true,10259,42738c521e65c648146532f2a8a5e1b5ccdab61c,true,PASS
SBS_dataScience,P4-A1-SOURCE,origin/agent/p4-crawl-release-v2,3ad43c39dd01933575529e0c81d9809dc64c4e57,crawl,DSJA/project_4/crawl/docs/audit/SOURCE_POLICY_DECISION.md,100644,blob,66fc3876d6fe055f664da05a5d8313d62cffa653,3591,/home/sieg/projects-wsl/worktrees/p4-agent1,true,3591,66fc3876d6fe055f664da05a5d8313d62cffa653,true,PASS
SBS_dataScience,P4-A1-SOURCE,origin/agent/p4-crawl-release-v2,3ad43c39dd01933575529e0c81d9809dc64c4e57,crawl,DSJA/project_4/crawl/docs/audit/robots_20260806.txt,100644,blob,69652ab67f540a9989f3c1fcda206289c81a03a7,1071,/home/sieg/projects-wsl/worktrees/p4-agent1,true,1071,69652ab67f540a9989f3c1fcda206289c81a03a7,true,PASS
SBS_dataScience,P4-A1-SOURCE,origin/agent/p4-crawl-release-v2,3ad43c39dd01933575529e0c81d9809dc64c4e57,crawl,DSJA/project_4/crawl/fixtures/apq/CalendarScreen_ActivityCalendarEntries.2026-03.recruit.sample.json,100644,blob,5982c738b13aeb4e36313ee1dd691d0f9e4432c4,313317,/home/sieg/projects-wsl/worktrees/p4-agent1,true,313317,5982c738b13aeb4e36313ee1dd691d0f9e4432c4,true,PASS
SBS_dataScience,P4-A1-SOURCE,origin/agent/p4-crawl-release-v2,3ad43c39dd01933575529e0c81d9809dc64c4e57,crawl,DSJA/project_4/crawl/fixtures/ssr/activity_339673.masked.json,100644,blob,ef2b7d6f06cbb1aedb59b984899136f597da371e,30480,/home/sieg/projects-wsl/worktrees/p4-agent1,true,30480,ef2b7d6f06cbb1aedb59b984899136f597da371e,true,PASS
SBS_dataScience,P4-A1-SOURCE,origin/agent/p4-crawl-release-v2,3ad43c39dd01933575529e0c81d9809dc64c4e57,crawl,DSJA/project_4/crawl/fixtures/ssr/activity_339737.masked.json,100644,blob,2f38ec983b034ec37f0f1995d45b7c16ca8e6344,16741,/home/sieg/projects-wsl/worktrees/p4-agent1,true,16741,2f38ec983b034ec37f0f1995d45b7c16ca8e6344,true,PASS
SBS_dataScience,P4-A1-SOURCE,origin/agent/p4-crawl-release-v2,3ad43c39dd01933575529e0c81d9809dc64c4e57,crawl,DSJA/project_4/crawl/fixtures/ssr/activity_339821.masked.json,100644,blob,3876f82bc9b3bd395b36ada1f9ca3dc72bd55bb7,16053,/home/sieg/projects-wsl/worktrees/p4-agent1,true,16053,3876f82bc9b3bd395b36ada1f9ca3dc72bd55bb7,true,PASS
SBS_dataScience,P4-A1-SOURCE,origin/agent/p4-crawl-release-v2,3ad43c39dd01933575529e0c81d9809dc64c4e57,crawl,DSJA/project_4/crawl/notebooks/00RecoverSourceState.ipynb,100644,blob,e2ac504a343e36a2806b44bf863e56681a4e851c,8337,/home/sieg/projects-wsl/worktrees/p4-agent1,true,3249,d39bb8e8d4551a0119fdb720e78f63a0f1b19f4e,false,PASS_WITH_FINDINGS
SBS_dataScience,P4-A1-SOURCE,origin/agent/p4-crawl-release-v2,3ad43c39dd01933575529e0c81d9809dc64c4e57,crawl,DSJA/project_4/crawl/notebooks/01CollectLinkareerIndex.ipynb,100644,blob,1f2660f46be6d501bd9aadad806e5fe3c1e5e916,7936,/home/sieg/projects-wsl/worktrees/p4-agent1,true,3743,b087a35e69e7ab6066936ddd71d7031b9757fe18,false,PASS_WITH_FINDINGS
SBS_dataScience,P4-A1-SOURCE,origin/agent/p4-crawl-release-v2,3ad43c39dd01933575529e0c81d9809dc64c4e57,crawl,DSJA/project_4/crawl/notebooks/02CollectPostingDetail.ipynb,100644,blob,0c60c23b4c4ced8c221833036c8733b1dae2e2ce,8387,/home/sieg/projects-wsl/worktrees/p4-agent1,true,3757,614b2f75a07b3bf06e2735545ac836fda8e95ce3,false,PASS_WITH_FINDINGS
SBS_dataScience,P4-A1-SOURCE,origin/agent/p4-crawl-release-v2,3ad43c39dd01933575529e0c81d9809dc64c4e57,crawl,DSJA/project_4/crawl/notebooks/03CollectPostingAssets.ipynb,100644,blob,ac434ff81b28fd9a036b198dd4be18f03c0a2e33,8459,/home/sieg/projects-wsl/worktrees/p4-agent1,true,3725,189c3554eeaa0705f89cbe408855056f0deec416,false,PASS_WITH_FINDINGS
SBS_dataScience,P4-A1-SOURCE,origin/agent/p4-crawl-release-v2,3ad43c39dd01933575529e0c81d9809dc64c4e57,crawl,DSJA/project_4/crawl/notebooks/04BuildCrawlRelease.ipynb,100644,blob,3d3264fe6629a69fba0229fdf8f9242900588fab,8914,/home/sieg/projects-wsl/worktrees/p4-agent1,true,3155,0a963e5163ca7b737c07077517fb91db6d8ef2ae,false,PASS_WITH_FINDINGS
SBS_dataScience,P4-A1-SOURCE,origin/agent/p4-crawl-release-v2,3ad43c39dd01933575529e0c81d9809dc64c4e57,crawl,DSJA/project_4/crawl/observed_inputs/OBSERVED_INPUT_20260806_01/CHECKSUMS.sha256,100644,blob,af29f417ba563c72790572688342d17d42ed292b,523,/home/sieg/projects-wsl/worktrees/p4-agent1,true,523,8bdaa1b981d96186bbe85af64dee99da6e8d08c4,false,PASS_WITH_FINDINGS
SBS_dataScience,P4-A1-SOURCE,origin/agent/p4-crawl-release-v2,3ad43c39dd01933575529e0c81d9809dc64c4e57,crawl,DSJA/project_4/crawl/observed_inputs/OBSERVED_INPUT_20260806_01/HANDOFF.json,100644,blob,3089624633bc01da4245d9def3ca9f6fac6f9590,817,/home/sieg/projects-wsl/worktrees/p4-agent1,true,818,26b7d0ff0525ff2b82ed57c1b96bd75904f66964,false,PASS_WITH_FINDINGS
SBS_dataScience,P4-A1-SOURCE,origin/agent/p4-crawl-release-v2,3ad43c39dd01933575529e0c81d9809dc64c4e57,crawl,DSJA/project_4/crawl/observed_inputs/OBSERVED_INPUT_20260806_01/known_gaps.json,100644,blob,3dfadf2633cbfdb168bd9d2a546907e06aa4cf97,1170,/home/sieg/projects-wsl/worktrees/p4-agent1,true,1242,99919789ceee7e9a43eab488136db1a5d016441c,false,PASS_WITH_FINDINGS
SBS_dataScience,P4-A1-SOURCE,origin/agent/p4-crawl-release-v2,3ad43c39dd01933575529e0c81d9809dc64c4e57,crawl,DSJA/project_4/crawl/observed_inputs/OBSERVED_INPUT_20260806_01/ncs_source_manifest.jsonl,100644,blob,3c18593c68f441e12e50af71231a245c406411b1,2454,/home/sieg/projects-wsl/worktrees/p4-agent1,true,2454,3c18593c68f441e12e50af71231a245c406411b1,true,PASS
SBS_dataScience,P4-A1-SOURCE,origin/agent/p4-crawl-release-v2,3ad43c39dd01933575529e0c81d9809dc64c4e57,crawl,DSJA/project_4/crawl/observed_inputs/OBSERVED_INPUT_20260806_01/posting_manifest.csv,100644,blob,c5111800709826b2edce5d2dc0c442badad36d64,14082,/home/sieg/projects-wsl/worktrees/p4-agent1,true,14082,c5111800709826b2edce5d2dc0c442badad36d64,true,PASS
SBS_dataScience,P4-A1-SOURCE,origin/agent/p4-crawl-release-v2,3ad43c39dd01933575529e0c81d9809dc64c4e57,crawl,DSJA/project_4/crawl/observed_inputs/OBSERVED_INPUT_20260806_01/posting_manifest.parquet,100644,blob,b6068b16a13cb35b7675e22205f6917cf6945983,8510,/home/sieg/projects-wsl/worktrees/p4-agent1,true,8510,b6068b16a13cb35b7675e22205f6917cf6945983,true,PASS
SBS_dataScience,P4-A1-SOURCE,origin/agent/p4-crawl-release-v2,3ad43c39dd01933575529e0c81d9809dc64c4e57,crawl,DSJA/project_4/crawl/observed_inputs/OBSERVED_INPUT_20260806_01/raw_detail_manifest.jsonl,100644,blob,59cddbf216528d017a3cc529fe8c4e11e5c38d4d,11774,/home/sieg/projects-wsl/worktrees/p4-agent1,true,11774,59cddbf216528d017a3cc529fe8c4e11e5c38d4d,true,PASS
SBS_dataScience,P4-A1-SOURCE,origin/agent/p4-crawl-release-v2,3ad43c39dd01933575529e0c81d9809dc64c4e57,crawl,DSJA/project_4/crawl/releases/CRAWL_20260806_01/CHECKSUMS.sha256,100644,blob,b86714f7c48ea44d8100ad8b01c43cf29b52b978,1232,/home/sieg/projects-wsl/worktrees/p4-agent1,true,1232,b86714f7c48ea44d8100ad8b01c43cf29b52b978,true,PASS
SBS_dataScience,P4-A1-SOURCE,origin/agent/p4-crawl-release-v2,3ad43c39dd01933575529e0c81d9809dc64c4e57,crawl,DSJA/project_4/crawl/releases/CRAWL_20260806_01/HANDOFF.json,100644,blob,89fc52a43899f1b3e9c24690f56348724289f6e6,3008,/home/sieg/projects-wsl/worktrees/p4-agent1,true,3008,89fc52a43899f1b3e9c24690f56348724289f6e6,true,PASS
SBS_dataScience,P4-A1-SOURCE,origin/agent/p4-crawl-release-v2,3ad43c39dd01933575529e0c81d9809dc64c4e57,crawl,DSJA/project_4/crawl/releases/CRAWL_20260806_01/README.md,100644,blob,5b8a92cbc1bbf853862d8809d75ef8025874a78d,2317,/home/sieg/projects-wsl/worktrees/p4-agent1,true,2317,5b8a92cbc1bbf853862d8809d75ef8025874a78d,true,PASS
SBS_dataScience,P4-A1-SOURCE,origin/agent/p4-crawl-release-v2,3ad43c39dd01933575529e0c81d9809dc64c4e57,crawl,DSJA/project_4/crawl/releases/CRAWL_20260806_01/asset_manifest.jsonl,100644,blob,e69de29bb2d1d6434b8b29ae775ad8c2e48c5391,0,/home/sieg/projects-wsl/worktrees/p4-agent1,true,0,e69de29bb2d1d6434b8b29ae775ad8c2e48c5391,true,PASS
SBS_dataScience,P4-A1-SOURCE,origin/agent/p4-crawl-release-v2,3ad43c39dd01933575529e0c81d9809dc64c4e57,crawl,DSJA/project_4/crawl/releases/CRAWL_20260806_01/crawl_manifest.jsonl,100644,blob,c6a53d3fd2d7c4ebd49e12fadaca2d655c4ba3e7,2314,/home/sieg/projects-wsl/worktrees/p4-agent1,true,2314,c6a53d3fd2d7c4ebd49e12fadaca2d655c4ba3e7,true,PASS
SBS_dataScience,P4-A1-SOURCE,origin/agent/p4-crawl-release-v2,3ad43c39dd01933575529e0c81d9809dc64c4e57,crawl,DSJA/project_4/crawl/releases/CRAWL_20260806_01/fixtures/apq/CalendarScreen_ActivityCalendarEntries.2026-03.recruit.sample.json,100644,blob,5982c738b13aeb4e36313ee1dd691d0f9e4432c4,313317,/home/sieg/projects-wsl/worktrees/p4-agent1,true,313317,5982c738b13aeb4e36313ee1dd691d0f9e4432c4,true,PASS
SBS_dataScience,P4-A1-SOURCE,origin/agent/p4-crawl-release-v2,3ad43c39dd01933575529e0c81d9809dc64c4e57,crawl,DSJA/project_4/crawl/releases/CRAWL_20260806_01/fixtures/ssr/activity_339673.masked.json,100644,blob,ef2b7d6f06cbb1aedb59b984899136f597da371e,30480,/home/sieg/projects-wsl/worktrees/p4-agent1,true,30480,ef2b7d6f06cbb1aedb59b984899136f597da371e,true,PASS
SBS_dataScience,P4-A1-SOURCE,origin/agent/p4-crawl-release-v2,3ad43c39dd01933575529e0c81d9809dc64c4e57,crawl,DSJA/project_4/crawl/releases/CRAWL_20260806_01/fixtures/ssr/activity_339737.masked.json,100644,blob,2f38ec983b034ec37f0f1995d45b7c16ca8e6344,16741,/home/sieg/projects-wsl/worktrees/p4-agent1,true,16741,2f38ec983b034ec37f0f1995d45b7c16ca8e6344,true,PASS
SBS_dataScience,P4-A1-SOURCE,origin/agent/p4-crawl-release-v2,3ad43c39dd01933575529e0c81d9809dc64c4e57,crawl,DSJA/project_4/crawl/releases/CRAWL_20260806_01/fixtures/ssr/activity_339821.masked.json,100644,blob,3876f82bc9b3bd395b36ada1f9ca3dc72bd55bb7,16053,/home/sieg/projects-wsl/worktrees/p4-agent1,true,16053,3876f82bc9b3bd395b36ada1f9ca3dc72bd55bb7,true,PASS
SBS_dataScience,P4-A1-SOURCE,origin/agent/p4-crawl-release-v2,3ad43c39dd01933575529e0c81d9809dc64c4e57,crawl,DSJA/project_4/crawl/releases/CRAWL_20260806_01/monthly_coverage.csv,100644,blob,f5b10179fedb3ca8e907f71fce2c9fdc9df21fac,13578,/home/sieg/projects-wsl/worktrees/p4-agent1,true,13578,f5b10179fedb3ca8e907f71fce2c9fdc9df21fac,true,PASS
SBS_dataScience,P4-A1-SOURCE,origin/agent/p4-crawl-release-v2,3ad43c39dd01933575529e0c81d9809dc64c4e57,crawl,DSJA/project_4/crawl/releases/CRAWL_20260806_01/monthly_coverage.parquet,100644,blob,b2e521e75323521bae5d6386e962c725a8240ead,12196,/home/sieg/projects-wsl/worktrees/p4-agent1,true,12196,b2e521e75323521bae5d6386e962c725a8240ead,true,PASS
SBS_dataScience,P4-A1-SOURCE,origin/agent/p4-crawl-release-v2,3ad43c39dd01933575529e0c81d9809dc64c4e57,crawl,DSJA/project_4/crawl/releases/CRAWL_20260806_01/ncs_manifest.jsonl,100644,blob,e69de29bb2d1d6434b8b29ae775ad8c2e48c5391,0,/home/sieg/projects-wsl/worktrees/p4-agent1,true,0,e69de29bb2d1d6434b8b29ae775ad8c2e48c5391,true,PASS
SBS_dataScience,P4-A1-SOURCE,origin/agent/p4-crawl-release-v2,3ad43c39dd01933575529e0c81d9809dc64c4e57,crawl,DSJA/project_4/crawl/releases/CRAWL_20260806_01/query_registry.yaml,100644,blob,2c7d91935825cee98584f673718d29159532b0ba,2057,/home/sieg/projects-wsl/worktrees/p4-agent1,true,2057,2c7d91935825cee98584f673718d29159532b0ba,true,PASS
SBS_dataScience,P4-A1-SOURCE,origin/agent/p4-crawl-release-v2,3ad43c39dd01933575529e0c81d9809dc64c4e57,crawl,DSJA/project_4/crawl/releases/CRAWL_20260806_01/schema_snapshot.json,100644,blob,bd64500cd0d3940f9db434f2dc1a4b183947b2f1,2891,/home/sieg/projects-wsl/worktrees/p4-agent1,true,2891,bd64500cd0d3940f9db434f2dc1a4b183947b2f1,true,PASS
SBS_dataScience,P4-A1-SOURCE,origin/agent/p4-crawl-release-v2,3ad43c39dd01933575529e0c81d9809dc64c4e57,crawl,DSJA/project_4/crawl/releases/CRAWL_20260806_02/CHECKSUMS.sha256,100644,blob,201e4d6b1ac7837de81b28746c286e542f592577,1256,/home/sieg/projects-wsl/worktrees/p4-agent1,true,1256,201e4d6b1ac7837de81b28746c286e542f592577,true,PASS
SBS_dataScience,P4-A1-SOURCE,origin/agent/p4-crawl-release-v2,3ad43c39dd01933575529e0c81d9809dc64c4e57,crawl,DSJA/project_4/crawl/releases/CRAWL_20260806_02/HANDOFF.json,100644,blob,003d4813f904fec4dfcf44839c005cf9db4154ac,3437,/home/sieg/projects-wsl/worktrees/p4-agent1,true,3437,003d4813f904fec4dfcf44839c005cf9db4154ac,true,PASS
SBS_dataScience,P4-A1-SOURCE,origin/agent/p4-crawl-release-v2,3ad43c39dd01933575529e0c81d9809dc64c4e57,crawl,DSJA/project_4/crawl/releases/CRAWL_20260806_02/README.md,100644,blob,5fc2b3ee4b0db6d33778411b574dc057461d6240,2250,/home/sieg/projects-wsl/worktrees/p4-agent1,true,2250,5fc2b3ee4b0db6d33778411b574dc057461d6240,true,PASS
SBS_dataScience,P4-A1-SOURCE,origin/agent/p4-crawl-release-v2,3ad43c39dd01933575529e0c81d9809dc64c4e57,crawl,DSJA/project_4/crawl/releases/CRAWL_20260806_02/asset_manifest.jsonl,100644,blob,e69de29bb2d1d6434b8b29ae775ad8c2e48c5391,0,/home/sieg/projects-wsl/worktrees/p4-agent1,true,0,e69de29bb2d1d6434b8b29ae775ad8c2e48c5391,true,PASS
SBS_dataScience,P4-A1-SOURCE,origin/agent/p4-crawl-release-v2,3ad43c39dd01933575529e0c81d9809dc64c4e57,crawl,DSJA/project_4/crawl/releases/CRAWL_20260806_02/crawl_manifest.jsonl,100644,blob,38ce3ca88698ba9a2e5239186a08fe37d2cfa6f7,3347,/home/sieg/projects-wsl/worktrees/p4-agent1,true,3347,38ce3ca88698ba9a2e5239186a08fe37d2cfa6f7,true,PASS
SBS_dataScience,P4-A1-SOURCE,origin/agent/p4-crawl-release-v2,3ad43c39dd01933575529e0c81d9809dc64c4e57,crawl,DSJA/project_4/crawl/releases/CRAWL_20260806_02/data/ncs/ncsUnit_20260806.csv,100644,blob,c323702ef4de964932f3d420c4ded16906f38b90,558146,/home/sieg/projects-wsl/worktrees/p4-agent1,true,558146,c323702ef4de964932f3d420c4ded16906f38b90,true,PASS
SBS_dataScience,P4-A1-SOURCE,origin/agent/p4-crawl-release-v2,3ad43c39dd01933575529e0c81d9809dc64c4e57,crawl,DSJA/project_4/crawl/releases/CRAWL_20260806_02/data/ncs/ncsUnit_20260806.utf8.csv,100644,blob,af34f78cf4a4947a6317ce6300c723700b1f0c1d,656966,/home/sieg/projects-wsl/worktrees/p4-agent1,true,656966,af34f78cf4a4947a6317ce6300c723700b1f0c1d,true,PASS
SBS_dataScience,P4-A1-SOURCE,origin/agent/p4-crawl-release-v2,3ad43c39dd01933575529e0c81d9809dc64c4e57,crawl,DSJA/project_4/crawl/releases/CRAWL_20260806_02/monthly_coverage.csv,100644,blob,e140365bf3763be1e880640a49ed1d8a7e7cde7e,14690,/home/sieg/projects-wsl/worktrees/p4-agent1,true,14690,e140365bf3763be1e880640a49ed1d8a7e7cde7e,true,PASS
SBS_dataScience,P4-A1-SOURCE,origin/agent/p4-crawl-release-v2,3ad43c39dd01933575529e0c81d9809dc64c4e57,crawl,DSJA/project_4/crawl/releases/CRAWL_20260806_02/monthly_coverage.parquet,100644,blob,c2dbcdfa17b5d07ba2e60bb97ca1f45ef9e5a117,11854,/home/sieg/projects-wsl/worktrees/p4-agent1,true,11854,c2dbcdfa17b5d07ba2e60bb97ca1f45ef9e5a117,true,PASS
SBS_dataScience,P4-A1-SOURCE,origin/agent/p4-crawl-release-v2,3ad43c39dd01933575529e0c81d9809dc64c4e57,crawl,DSJA/project_4/crawl/releases/CRAWL_20260806_02/ncs_manifest.jsonl,100644,blob,3852534ffe7609ac1949a7070451840a460b9764,1359,/home/sieg/projects-wsl/worktrees/p4-agent1,true,1359,3852534ffe7609ac1949a7070451840a460b9764,true,PASS
SBS_dataScience,P4-A1-SOURCE,origin/agent/p4-crawl-release-v2,3ad43c39dd01933575529e0c81d9809dc64c4e57,crawl,DSJA/project_4/crawl/releases/CRAWL_20260806_02/query_registry.yaml,100644,blob,20f1d9be70d3ea09afc8402cc5a39776493f6e32,2765,/home/sieg/projects-wsl/worktrees/p4-agent1,true,2765,20f1d9be70d3ea09afc8402cc5a39776493f6e32,true,PASS
SBS_dataScience,P4-A1-SOURCE,origin/agent/p4-crawl-release-v2,3ad43c39dd01933575529e0c81d9809dc64c4e57,crawl,DSJA/project_4/crawl/releases/CRAWL_20260806_02/schema_snapshot.json,100644,blob,dd40176f90f6f5973f8a9e26d0f25a5314e98365,3294,/home/sieg/projects-wsl/worktrees/p4-agent1,true,3294,dd40176f90f6f5973f8a9e26d0f25a5314e98365,true,PASS
SBS_dataScience,P4-A1-SOURCE,origin/agent/p4-crawl-release-v2,3ad43c39dd01933575529e0c81d9809dc64c4e57,crawl,DSJA/project_4/crawl/releases/CRAWL_20260806_02/stratified_detail_sample_n126.csv,100644,blob,b9b611b9335ed9d42b01fb732b11b189df46f2db,31282,/home/sieg/projects-wsl/worktrees/p4-agent1,true,31282,b9b611b9335ed9d42b01fb732b11b189df46f2db,true,PASS
SBS_dataScience,P4-A1-SOURCE,origin/agent/p4-crawl-release-v2,3ad43c39dd01933575529e0c81d9809dc64c4e57,crawl,DSJA/project_4/crawl/releases/CRAWL_20260806_02/stratified_detail_sample_n126.json,100644,blob,e6b6eace0f05c2e719ad0915c4f0c0cab7bc1a56,88121,/home/sieg/projects-wsl/worktrees/p4-agent1,true,88121,e6b6eace0f05c2e719ad0915c4f0c0cab7bc1a56,true,PASS
